id_fact,id_tiempo,id_pais,id_ciudad,id_red,id_equipo,sentimiento,hashtag,interacciones,alcance,compartidos,respuestas,ratio_compartidos
2608,162,10,21,5,10,Negativo,#DiaDePartido,859,12282,152,80,0.1769
2609,59,7,15,1,5,Positivo,#GoleoElEquipo,31,281,3,5,0.0968
2610,255,1,1,5,1,Negativo,#FutbolTotal,223,3313,35,37,0.157
2611,303,8,18,4,15,Neutro,#Mundial2026,527,6171,37,30,0.0702
2612,259,4,9,1,15,Neutro,#FutbolTotal,157,1627,10,6,0.0637
2613,171,2,6,1,20,Negativo,#FutbolTotal,377,4258,37,21,0.0981
2614,119,5,11,5,17,Neutro,#RumboAlMundial,536,5726,41,44,0.0765
2615,266,6,13,2,9,Positivo,#Mundial2026,691,6284,94,60,0.136
2616,25,4,10,5,5,Neutro,#DiaDePartido,105,1436,12,13,0.1143
2617,251,2,6,3,12,Neutro,#DiaDePartido,298,3650,69,50,0.2315
2618,82,7,14,2,6,Positivo,#Mundial2026,109,1501,22,11,0.2018
2619,148,7,15,3,4,Positivo,#Mundial2026,124,1676,17,10,0.1371
2620,146,1,2,1,3,Neutro,#FanaticoDelFutbol,41,506,3,1,0.0732
2621,358,10,22,2,2,Negativo,#DiaDePartido,1087,14928,156,55,0.1435
2622,246,5,12,1,17,Neutro,#VamosSeleccion,152,1487,35,8,0.2303
2623,72,12,25,3,2,Positivo,#FutbolTotal,129,1477,26,15,0.2016
2624,183,7,15,5,6,Neutro,#VamosSeleccion,23,343,1,2,0.0435
2625,15,10,21,2,12,Positivo,#FanaticoDelFutbol,120,1340,20,14,0.1667
2626,278,1,1,2,14,Neutro,#RumboAlMundial,41,431,5,5,0.122
2627,20,9,19,5,7,Negativo,#RumboAlMundial,481,7085,40,10,0.0832
2628,355,7,16,2,6,Positivo,#GoleoElEquipo,134,1476,29,16,0.2164
2629,323,9,20,5,7,Neutro,#Campeones,247,3346,49,35,0.1984
2630,216,6,13,2,6,Neutro,#Mundial2026,37,385,5,4,0.1351
2631,229,11,23,1,17,Positivo,#FutbolTotal,2467,25797,150,258,0.0608
2632,182,7,16,1,4,Negativo,#VamosSeleccion,251,3369,35,14,0.1394
2633,279,15,31,2,20,Negativo,#Mundial2026,58,671,3,2,0.0517
2634,62,5,11,4,18,Positivo,#DiaDePartido,94,1143,15,2,0.1596
2635,146,4,10,1,15,Positivo,#Mundial2026,307,2971,69,37,0.2248
2636,46,7,16,5,6,Positivo,#Mundial2026,233,1870,26,26,0.1116
2637,224,9,20,5,13,Positivo,#Campeones,738,6909,67,33,0.0908
2638,253,11,24,3,11,Neutro,#FutbolTotal,196,2704,11,22,0.0561
2639,64,8,17,5,9,Positivo,#Mundial2026,886,7996,220,78,0.2483
2640,242,8,17,1,14,Negativo,#DiaDePartido,176,2018,18,6,0.1023
2641,43,9,20,5,7,Positivo,#Mundial2026,101,1208,18,12,0.1782
2642,299,5,11,5,17,Neutro,#GoleoElEquipo,332,2985,36,11,0.1084
2643,97,7,16,1,2,Neutro,#FanaticoDelFutbol,80,963,16,12,0.2
2644,64,7,16,3,4,Neutro,#DiaDePartido,894,7335,59,50,0.066
2645,269,4,10,1,11,Positivo,#RumboAlMundial,369,3589,77,58,0.2087
2646,35,7,14,5,11,Positivo,#GoleoElEquipo,83,1229,17,2,0.2048
2647,105,4,10,1,16,Negativo,#VamosSeleccion,101,1082,16,7,0.1584
2648,30,4,9,1,16,Positivo,#VamosSeleccion,682,5588,137,83,0.2009
2649,365,12,26,2,19,Neutro,#Mundial2026,385,3730,47,53,0.1221
2650,209,14,29,2,7,Neutro,#FanaticoDelFutbol,64,583,7,2,0.1094
2651,14,1,3,4,1,Negativo,#FanaticoDelFutbol,682,6687,37,65,0.0543
2652,338,14,29,1,8,Negativo,#FanaticoDelFutbol,198,2767,31,5,0.1566
2653,208,6,13,2,4,Negativo,#Mundial2026,853,6869,195,60,0.2286
2654,351,2,5,2,6,Neutro,#GoleoElEquipo,471,4581,84,79,0.1783
2655,337,12,25,5,10,Negativo,#GoleoElEquipo,443,4531,26,49,0.0587
2656,272,7,16,4,15,Negativo,#FutbolTotal,247,3267,21,32,0.085
2657,102,7,15,4,4,Negativo,#Mundial2026,95,1008,16,3,0.1684
2658,223,8,17,1,14,Negativo,#GoleoElEquipo,82,886,16,8,0.1951
2659,133,4,10,1,15,Positivo,#Mundial2026,313,2815,71,35,0.2268
2660,122,1,2,1,2,Positivo,#GoleoElEquipo,198,2884,21,13,0.1061
2661,215,9,19,5,4,Positivo,#Mundial2026,84,1030,17,2,0.2024
2662,358,7,16,1,5,Neutro,#RumboAlMundial,360,5391,30,56,0.0833
2663,88,3,7,4,13,Positivo,#RumboAlMundial,475,4747,45,24,0.0947
2664,4,1,1,1,3,Neutro,#VamosSeleccion,213,2081,12,19,0.0563
2665,245,10,21,5,17,Neutro,#Mundial2026,120,1730,11,10,0.0917
2666,261,7,14,4,4,Positivo,#DiaDePartido,1068,8801,96,187,0.0899
2667,47,1,3,2,1,Positivo,#VamosSeleccion,105,1311,15,4,0.1429
2668,5,13,28,2,7,Negativo,#GoleoElEquipo,46,590,11,5,0.2391
2669,166,9,20,5,8,Positivo,#Mundial2026,323,3146,65,39,0.2012
2670,170,11,24,3,11,Positivo,#DiaDePartido,319,3979,35,53,0.1097
2671,106,4,9,2,15,Neutro,#Mundial2026,74,621,7,11,0.0946
2672,162,15,31,1,13,Negativo,#GoleoElEquipo,30,267,5,4,0.1667
2673,35,9,20,3,9,Positivo,#Mundial2026,67,709,14,2,0.209
2674,56,7,14,5,6,Positivo,#RumboAlMundial,249,2721,13,14,0.0522
2675,181,13,27,1,17,Positivo,#Campeones,197,2417,40,32,0.203
2676,362,14,30,2,8,Negativo,#Mundial2026,100,935,11,4,0.11
2677,298,10,21,2,13,Negativo,#Mundial2026,298,3444,32,28,0.1074
2678,224,5,12,2,7,Neutro,#GoleoElEquipo,870,11279,200,30,0.2299
2679,119,1,2,4,19,Negativo,#FanaticoDelFutbol,450,4949,60,51,0.1333
2680,149,2,6,4,2,Negativo,#Mundial2026,358,5156,18,35,0.0503
2681,311,1,2,1,3,Neutro,#Mundial2026,90,854,13,1,0.1444
2682,162,7,14,2,9,Neutro,#FanaticoDelFutbol,14,147,0,2,0.0
2683,322,13,28,5,7,Negativo,#FanaticoDelFutbol,135,1810,16,14,0.1185
2684,126,9,19,2,8,Negativo,#Mundial2026,77,822,4,3,0.0519
2685,239,15,31,4,1,Positivo,#VamosSeleccion,718,7072,104,111,0.1448
2686,354,9,20,5,13,Positivo,#FutbolTotal,153,1802,28,12,0.183
2687,163,2,6,4,3,Neutro,#RumboAlMundial,310,3276,34,16,0.1097
2688,279,9,19,1,8,Neutro,#DiaDePartido,117,1341,27,7,0.2308
2689,336,4,9,5,1,Positivo,#Campeones,148,1394,18,11,0.1216
2690,84,1,3,1,11,Neutro,#Campeones,1622,21823,229,88,0.1412
2691,196,3,8,2,3,Negativo,#Mundial2026,311,2831,59,46,0.1897
2692,260,5,12,2,17,Positivo,#Mundial2026,37,528,7,2,0.1892
2693,277,14,29,5,13,Positivo,#Mundial2026,411,5692,34,10,0.0827
2694,204,5,11,1,15,Neutro,#GoleoElEquipo,179,2471,18,7,0.1006
2695,280,7,15,1,13,Negativo,#FutbolTotal,180,2698,36,30,0.2
2696,106,6,13,1,15,Positivo,#GoleoElEquipo,250,3392,16,19,0.064
2697,217,15,31,2,20,Positivo,#GoleoElEquipo,940,8145,184,77,0.1957
2698,297,11,24,1,11,Positivo,#GoleoElEquipo,85,850,14,8,0.1647
2699,36,5,12,2,18,Negativo,#Mundial2026,125,1624,20,17,0.16
2700,156,10,22,3,12,Positivo,#GoleoElEquipo,1313,19592,247,35,0.1881
2701,351,13,27,1,9,Positivo,#DiaDePartido,829,12294,128,20,0.1544
2702,111,13,28,3,3,Negativo,#Mundial2026,41,427,3,1,0.0732
2703,118,6,13,3,14,Positivo,#Campeones,1390,17528,214,69,0.154
2704,238,1,3,1,12,Neutro,#Mundial2026,74,741,9,10,0.1216
2705,50,1,3,5,1,Positivo,#Mundial2026,55,652,6,1,0.1091
2706,56,8,18,4,14,Positivo,#RumboAlMundial,216,1779,21,14,0.0972
2707,232,14,29,3,7,Negativo,#GoleoElEquipo,84,865,18,4,0.2143
2708,17,10,22,4,13,Neutro,#Mundial2026,83,1146,8,14,0.0964
2709,211,4,10,1,15,Negativo,#FanaticoDelFutbol,849,11705,112,84,0.1319
2710,141,7,14,5,14,Neutro,#RumboAlMundial,434,6340,95,18,0.2189
2711,358,8,18,1,14,Negativo,#VamosSeleccion,303,3247,49,15,0.1617
2712,162,4,9,2,16,Positivo,#Mundial2026,277,3983,51,41,0.1841
2713,294,9,20,5,8,Positivo,#Mundial2026,101,1388,14,17,0.1386
2714,287,3,7,1,11,Positivo,#RumboAlMundial,933,12266,150,60,0.1608
2715,72,1,1,2,8,Negativo,#FutbolTotal,624,8620,114,75,0.1827
2716,77,10,21,2,10,Positivo,#Mundial2026,322,4619,16,8,0.0497
2717,158,2,5,3,16,Negativo,#VamosSeleccion,6,68,0,0,0.0
2718,268,5,11,5,18,Positivo,#Campeones,100,1284,22,8,0.22
2719,225,3,7,1,3,Neutro,#FanaticoDelFutbol,106,1186,19,7,0.1792
2720,337,6,13,3,10,Positivo,#DiaDePartido,126,1485,19,17,0.1508
2721,90,15,31,3,20,Positivo,#FutbolTotal,57,763,5,5,0.0877
2722,232,5,11,5,18,Positivo,#GoleoElEquipo,74,772,4,3,0.0541
2723,133,4,9,1,15,Positivo,#FutbolTotal,289,2985,43,29,0.1488
2724,68,8,17,1,14,Positivo,#Mundial2026,85,1144,21,4,0.2471
2725,338,11,24,5,1,Negativo,#Mundial2026,12,165,0,1,0.0
2726,213,11,24,5,10,Positivo,#RumboAlMundial,253,2701,16,27,0.0632
2727,329,14,30,5,4,Negativo,#Campeones,116,1313,24,19,0.2069
2728,266,13,28,1,1,Negativo,#GoleoElEquipo,517,5606,63,71,0.1219
2729,96,7,15,3,5,Positivo,#DiaDePartido,140,1989,33,24,0.2357
2730,190,7,16,2,5,Neutro,#Mundial2026,128,1916,31,15,0.2422
2731,343,1,3,5,16,Neutro,#Campeones,161,1432,18,14,0.1118
2732,196,12,26,1,9,Neutro,#RumboAlMundial,22,309,4,2,0.1818
2733,71,9,20,2,9,Neutro,#FutbolTotal,849,11471,98,139,0.1154
2734,153,9,19,4,8,Positivo,#FanaticoDelFutbol,180,2332,25,18,0.1389
2735,153,3,7,1,5,Negativo,#Mundial2026,57,778,11,4,0.193
2736,227,7,14,3,4,Positivo,#Mundial2026,74,597,9,5,0.1216
2737,364,4,10,5,15,Negativo,#Mundial2026,196,1786,33,33,0.1684
2738,20,4,9,4,16,Positivo,#Mundial2026,1033,15354,178,104,0.1723
2739,99,3,7,1,5,Positivo,#VamosSeleccion,488,5811,116,34,0.2377
2740,251,12,25,3,19,Positivo,#FutbolTotal,87,1030,20,2,0.2299
2741,341,5,12,2,10,Positivo,#Mundial2026,153,1775,37,11,0.2418
2742,182,5,11,5,17,Neutro,#FanaticoDelFutbol,92,1140,10,15,0.1087
2743,330,14,29,1,9,Positivo,#FutbolTotal,253,3104,46,36,0.1818
2744,231,9,19,5,12,Neutro,#FutbolTotal,4531,59197,1000,337,0.2207
2745,60,5,12,1,17,Negativo,#GoleoElEquipo,11,100,0,0,0.0
2746,174,11,23,1,15,Positivo,#Campeones,137,1839,28,8,0.2044
2747,21,11,24,4,19,Neutro,#FanaticoDelFutbol,52,542,6,7,0.1154
2748,105,3,8,2,6,Positivo,#Campeones,125,1658,31,7,0.248
2749,73,14,29,2,1,Neutro,#FanaticoDelFutbol,246,2095,54,33,0.2195
2750,63,9,20,1,7,Negativo,#RumboAlMundial,515,7694,62,70,0.1204
2751,158,8,17,3,17,Positivo,#FutbolTotal,646,5585,98,86,0.1517
2752,287,10,22,1,8,Positivo,#VamosSeleccion,160,1664,8,16,0.05
2753,259,9,19,1,7,Positivo,#VamosSeleccion,182,2598,18,6,0.0989
2754,13,9,19,1,7,Negativo,#FanaticoDelFutbol,1427,20251,167,116,0.117
2755,364,7,14,1,8,Negativo,#GoleoElEquipo,107,945,16,13,0.1495
2756,49,2,4,2,4,Positivo,#RumboAlMundial,385,3918,70,38,0.1818
2757,301,1,3,4,1,Positivo,#Mundial2026,135,1244,18,9,0.1333
2758,125,9,19,2,7,Positivo,#VamosSeleccion,739,8924,160,43,0.2165
2759,14,14,29,2,8,Neutro,#VamosSeleccion,148,1669,14,16,0.0946
2760,345,12,26,5,5,Neutro,#VamosSeleccion,104,1327,14,18,0.1346
2761,323,3,8,3,20,Positivo,#VamosSeleccion,186,1518,30,17,0.1613
2762,29,10,22,5,12,Neutro,#VamosSeleccion,102,1301,18,7,0.1765
2763,277,7,15,1,6,Neutro,#Mundial2026,182,1818,43,25,0.2363
2764,329,9,20,1,7,Negativo,#Campeones,62,785,4,2,0.0645
2765,210,9,20,4,7,Positivo,#DiaDePartido,751,10935,135,32,0.1798
2766,364,9,19,4,20,Positivo,#Campeones,123,1317,24,5,0.1951
2767,79,13,27,2,13,Positivo,#RumboAlMundial,160,2212,25,27,0.1562
2768,13,5,11,1,17,Positivo,#Mundial2026,266,3681,47,23,0.1767
2769,274,5,12,5,18,Neutro,#RumboAlMundial,99,1247,7,12,0.0707
2770,288,7,14,1,3,Neutro,#FanaticoDelFutbol,733,10600,167,107,0.2278
2771,199,3,8,3,19,Positivo,#VamosSeleccion,33,432,4,4,0.1212
2772,210,7,15,3,5,Neutro,#Mundial2026,292,2847,63,20,0.2158
2773,155,1,1,3,18,Positivo,#FutbolTotal,359,3659,65,8,0.1811
2774,365,2,6,3,7,Neutro,#GoleoElEquipo,312,4480,53,6,0.1699
2775,301,4,10,1,15,Negativo,#GoleoElEquipo,131,1337,17,10,0.1298
2776,288,1,1,5,3,Positivo,#FanaticoDelFutbol,106,1359,17,2,0.1604
2777,176,10,22,1,13,Neutro,#Mundial2026,290,3404,64,34,0.2207
2778,242,13,27,1,8,Negativo,#DiaDePartido,102,1084,24,13,0.2353
2779,252,12,26,2,10,Positivo,#Mundial2026,532,6637,67,67,0.1259
2780,167,15,31,5,7,Neutro,#GoleoElEquipo,58,543,13,3,0.2241
2781,304,9,20,3,8,Neutro,#FanaticoDelFutbol,75,796,6,10,0.08
2782,363,11,24,5,11,Positivo,#DiaDePartido,147,1524,24,17,0.1633
2783,150,12,26,3,19,Positivo,#Mundial2026,424,5807,95,52,0.2241
2784,41,4,9,4,16,Positivo,#Mundial2026,2465,23801,480,62,0.1947
2785,168,5,12,5,18,Positivo,#RumboAlMundial,1197,12494,160,34,0.1337
2786,247,7,16,4,4,Positivo,#Mundial2026,886,10006,178,34,0.2009
2787,208,5,12,1,17,Negativo,#Mundial2026,125,1719,14,14,0.112
2788,357,9,19,4,9,Negativo,#VamosSeleccion,73,979,10,12,0.137
2789,18,4,10,4,15,Positivo,#Mundial2026,535,6884,100,27,0.1869
2790,263,12,25,2,2,Positivo,#GoleoElEquipo,109,1162,10,8,0.0917
2791,209,9,20,1,8,Positivo,#GoleoElEquipo,159,2229,20,8,0.1258
2792,83,2,4,3,11,Positivo,#FutbolTotal,102,1327,18,11,0.1765
2793,187,10,21,2,8,Positivo,#Campeones,64,742,6,5,0.0938
2794,77,8,17,5,14,Positivo,#VamosSeleccion,11,138,2,1,0.1818
2795,106,9,19,5,8,Positivo,#FutbolTotal,1121,9685,181,162,0.1615
2796,233,1,3,5,1,Positivo,#FanaticoDelFutbol,1559,23255,137,119,0.0879
2797,162,1,2,2,1,Positivo,#VamosSeleccion,437,5758,81,24,0.1854
2798,315,4,10,1,15,Neutro,#FutbolTotal,197,2036,47,8,0.2386
2799,176,5,11,1,10,Neutro,#Mundial2026,254,3298,23,6,0.0906
2800,223,9,19,5,9,Neutro,#GoleoElEquipo,121,1108,26,14,0.2149
2801,301,9,19,1,9,Negativo,#RumboAlMundial,232,2352,20,26,0.0862
2802,187,7,14,2,5,Neutro,#FanaticoDelFutbol,386,5206,81,15,0.2098
2803,191,1,3,2,6,Positivo,#VamosSeleccion,182,1839,23,11,0.1264
2804,182,9,19,2,2,Negativo,#Campeones,307,3928,66,31,0.215
2805,346,7,14,5,7,Positivo,#FutbolTotal,71,901,12,2,0.169
2806,185,15,32,1,20,Positivo,#Mundial2026,249,3397,20,13,0.0803
2807,127,9,20,5,9,Negativo,#FutbolTotal,286,4159,56,23,0.1958
2808,127,3,8,5,4,Positivo,#FanaticoDelFutbol,21,310,4,2,0.1905
2809,358,1,2,3,15,Neutro,#Mundial2026,581,7144,109,14,0.1876
2810,313,14,30,1,13,Negativo,#Mundial2026,123,1192,19,11,0.1545
2811,251,1,3,5,1,Neutro,#Mundial2026,323,3231,32,44,0.0991
2812,330,4,10,3,16,Positivo,#Mundial2026,55,694,4,4,0.0727
2813,141,15,32,2,20,Positivo,#FanaticoDelFutbol,1544,17342,330,78,0.2137
2814,22,8,17,1,14,Negativo,#Mundial2026,585,5464,128,54,0.2188
2815,113,8,17,1,14,Negativo,#DiaDePartido,833,10560,154,120,0.1849
2816,95,11,24,2,18,Neutro,#FanaticoDelFutbol,88,1313,8,12,0.0909
2817,96,8,18,5,20,Neutro,#DiaDePartido,233,1910,33,21,0.1416
2818,217,14,29,5,10,Negativo,#DiaDePartido,389,4030,55,20,0.1414
2819,148,7,16,3,9,Positivo,#Mundial2026,43,377,4,5,0.093
2820,161,9,20,3,19,Positivo,#Mundial2026,451,5416,61,67,0.1353
2821,39,4,10,5,16,Negativo,#VamosSeleccion,533,5552,32,21,0.06
2822,198,6,13,2,9,Positivo,#VamosSeleccion,692,6892,68,68,0.0983
2823,32,6,13,5,11,Positivo,#VamosSeleccion,557,7507,39,51,0.07
2824,340,8,18,2,12,Negativo,#DiaDePartido,74,777,14,3,0.1892
2825,264,6,13,1,8,Positivo,#RumboAlMundial,123,1419,17,16,0.1382
2826,15,10,21,5,12,Neutro,#VamosSeleccion,21,242,2,1,0.0952
2827,15,7,16,5,6,Positivo,#VamosSeleccion,706,7841,73,42,0.1034
2828,281,10,21,1,12,Positivo,#Mundial2026,344,4574,66,49,0.1919
2829,94,6,13,1,1,Neutro,#DiaDePartido,77,656,9,12,0.1169
2830,323,1,3,2,2,Positivo,#RumboAlMundial,220,2459,33,4,0.15
2831,37,12,26,5,19,Positivo,#DiaDePartido,99,1012,21,2,0.2121
2832,308,1,2,1,2,Positivo,#DiaDePartido,82,711,19,11,0.2317
2833,338,1,3,1,18,Positivo,#RumboAlMundial,115,994,11,17,0.0957
2834,218,15,31,4,13,Neutro,#Mundial2026,463,5033,81,24,0.1749
2835,261,12,26,2,19,Neutro,#FutbolTotal,279,3526,58,14,0.2079
2836,205,4,9,2,7,Positivo,#DiaDePartido,114,1490,21,13,0.1842
2837,276,9,19,1,15,Negativo,#VamosSeleccion,146,1882,13,17,0.089
2838,133,7,15,2,5,Neutro,#Mundial2026,271,2760,26,34,0.0959
2839,315,5,11,1,17,Positivo,#FutbolTotal,166,1675,25,12,0.1506
2840,225,14,30,1,5,Positivo,#FanaticoDelFutbol,456,4821,64,54,0.1404
2841,40,4,10,2,15,Positivo,#VamosSeleccion,97,1096,16,7,0.1649
2842,29,7,14,1,6,Negativo,#Mundial2026,42,395,7,4,0.1667
2843,149,12,25,2,19,Negativo,#Mundial2026,54,590,2,5,0.037
2844,65,12,25,1,4,Positivo,#GoleoElEquipo,111,1009,10,6,0.0901
2845,204,4,10,4,16,Neutro,#RumboAlMundial,206,2123,30,33,0.1456
2846,25,5,12,1,18,Neutro,#VamosSeleccion,239,3503,48,17,0.2008
2847,60,9,19,5,9,Positivo,#FanaticoDelFutbol,292,2419,28,20,0.0959
2848,182,12,26,5,16,Positivo,#FanaticoDelFutbol,357,2856,21,39,0.0588
2849,14,12,26,1,13,Neutro,#VamosSeleccion,179,1790,25,23,0.1397
2850,93,1,1,2,1,Positivo,#FutbolTotal,295,3170,64,8,0.2169
2851,316,8,17,5,14,Neutro,#DiaDePartido,324,3132,70,56,0.216
2852,260,1,2,1,1,Positivo,#VamosSeleccion,196,2833,33,24,0.1684
2853,141,2,4,1,14,Positivo,#Mundial2026,204,2362,47,31,0.2304
2854,113,9,19,1,7,Positivo,#Mundial2026,92,973,6,9,0.0652
2855,241,4,9,1,13,Positivo,#FutbolTotal,1438,15639,287,233,0.1996
2856,365,4,10,2,16,Positivo,#FutbolTotal,3564,47290,883,379,0.2478
2857,140,1,3,2,17,Positivo,#Campeones,168,1445,27,8,0.1607
2858,333,9,19,3,9,Neutro,#VamosSeleccion,1893,20685,407,84,0.215
2859,180,10,22,5,12,Neutro,#GoleoElEquipo,465,6497,90,73,0.1935
2860,170,4,10,3,20,Neutro,#DiaDePartido,116,1324,18,5,0.1552
2861,145,10,22,1,13,Positivo,#FutbolTotal,367,3237,19,30,0.0518
2862,133,15,32,1,20,Neutro,#Mundial2026,49,637,9,1,0.1837
2863,64,5,12,1,18,Neutro,#FanaticoDelFutbol,283,4155,35,16,0.1237
2864,41,11,24,4,10,Positivo,#DiaDePartido,128,1715,11,10,0.0859
2865,267,12,25,5,19,Positivo,#DiaDePartido,261,2265,59,24,0.2261
2866,1,7,15,2,2,Positivo,#VamosSeleccion,186,2158,10,12,0.0538
2867,99,1,3,1,11,Neutro,#VamosSeleccion,873,12686,67,139,0.0767
2868,202,3,8,1,11,Positivo,#FutbolTotal,92,1092,19,6,0.2065
2869,210,12,25,5,4,Positivo,#FutbolTotal,66,587,8,10,0.1212
2870,248,1,2,5,18,Negativo,#VamosSeleccion,233,2761,31,16,0.133
2871,301,11,23,2,10,Negativo,#Mundial2026,93,1034,15,10,0.1613
2872,114,4,9,5,7,Negativo,#DiaDePartido,2340,34591,355,236,0.1517
2873,50,3,8,1,15,Neutro,#VamosSeleccion,964,13448,204,48,0.2116
2874,177,14,30,3,11,Positivo,#DiaDePartido,44,581,5,2,0.1136
2875,349,9,19,5,20,Positivo,#VamosSeleccion,45,576,6,6,0.1333
2876,242,13,27,2,8,Positivo,#VamosSeleccion,90,1073,8,6,0.0889
2877,189,4,10,4,8,Positivo,#VamosSeleccion,7,71,0,0,0.0
2878,1,8,17,1,14,Positivo,#Campeones,746,9147,171,80,0.2292
2879,249,4,9,5,16,Positivo,#Mundial2026,174,1560,42,19,0.2414
2880,346,1,1,1,10,Negativo,#Mundial2026,381,4967,73,21,0.1916
2881,126,4,9,3,15,Positivo,#RumboAlMundial,85,1180,5,11,0.0588
2882,85,1,3,1,1,Neutro,#RumboAlMundial,159,2039,25,3,0.1572
2883,17,6,13,4,12,Negativo,#GoleoElEquipo,194,2322,40,23,0.2062
2884,171,14,30,5,12,Positivo,#FutbolTotal,982,10426,97,140,0.0988
2885,103,4,9,4,15,Positivo,#VamosSeleccion,166,1355,37,17,0.2229
2886,81,3,7,2,12,Positivo,#VamosSeleccion,298,3894,54,47,0.1812
2887,146,14,29,5,6,Positivo,#Mundial2026,340,2789,48,12,0.1412
2888,89,5,11,1,13,Negativo,#FutbolTotal,146,1540,14,11,0.0959
2889,279,1,2,1,1,Negativo,#FutbolTotal,190,2727,28,6,0.1474
2890,33,9,19,4,8,Negativo,#RumboAlMundial,529,7851,52,49,0.0983
2891,1,1,3,1,3,Negativo,#DiaDePartido,175,2218,34,31,0.1943
2892,213,1,1,5,2,Neutro,#Mundial2026,815,9237,124,129,0.1521
2893,93,12,26,1,19,Neutro,#Mundial2026,53,724,10,3,0.1887
2894,234,5,12,4,18,Neutro,#GoleoElEquipo,172,1390,14,4,0.0814
2895,279,5,11,3,17,Positivo,#VamosSeleccion,147,1400,36,10,0.2449
2896,302,4,9,1,16,Negativo,#FanaticoDelFutbol,904,12907,205,59,0.2268
2897,176,5,12,5,18,Positivo,#Mundial2026,125,1521,18,5,0.144
2898,272,15,31,1,20,Positivo,#DiaDePartido,242,2117,51,15,0.2107
2899,48,13,28,4,4,Negativo,#GoleoElEquipo,15,141,3,1,0.2
2900,175,1,1,1,2,Neutro,#GoleoElEquipo,528,6854,93,30,0.1761
2901,69,6,13,2,16,Neutro,#VamosSeleccion,338,3845,49,58,0.145
2902,346,9,20,5,6,Positivo,#Mundial2026,1207,14253,254,62,0.2104
2903,294,4,10,1,10,Neutro,#DiaDePartido,253,2303,58,20,0.2292
2904,346,8,17,5,9,Positivo,#FutbolTotal,370,3824,29,62,0.0784
2905,223,1,3,5,1,Positivo,#Mundial2026,688,9669,94,62,0.1366
2906,294,10,21,5,12,Positivo,#GoleoElEquipo,58,571,10,2,0.1724
2907,223,2,5,5,1,Positivo,#FanaticoDelFutbol,41,425,4,3,0.0976
2908,211,13,27,1,9,Positivo,#FanaticoDelFutbol,916,10164,82,137,0.0895
2909,140,9,19,5,2,Neutro,#FutbolTotal,693,9504,37,66,0.0534
2910,294,9,20,2,9,Negativo,#RumboAlMundial,213,2762,29,38,0.1362
2911,214,9,19,2,8,Negativo,#FanaticoDelFutbol,104,1073,14,16,0.1346
2912,200,14,30,2,3,Neutro,#GoleoElEquipo,55,684,3,3,0.0545
2913,32,4,9,5,16,Neutro,#VamosSeleccion,81,991,5,1,0.0617
2914,37,3,8,3,15,Positivo,#FutbolTotal,415,4246,55,12,0.1325
2915,128,9,19,3,8,Negativo,#VamosSeleccion,40,545,4,4,0.1
2916,331,12,25,5,19,Positivo,#VamosSeleccion,21,279,4,3,0.1905
2917,71,7,15,2,6,Positivo,#Mundial2026,734,6275,114,104,0.1553
2918,123,4,10,3,15,Positivo,#RumboAlMundial,29,278,2,3,0.069
2919,272,9,19,2,9,Neutro,#VamosSeleccion,231,2143,23,31,0.0996
2920,114,7,16,1,6,Neutro,#FutbolTotal,300,3634,21,31,0.07
2921,232,13,27,4,10,Negativo,#GoleoElEquipo,49,511,11,6,0.2245
2922,123,4,9,1,15,Positivo,#VamosSeleccion,1420,20763,127,203,0.0894
2923,155,9,20,1,1,Positivo,#Mundial2026,814,9677,172,70,0.2113
2924,246,4,9,5,16,Negativo,#DiaDePartido,215,3191,50,32,0.2326
2925,115,11,23,2,17,Positivo,#Mundial2026,92,825,8,2,0.087
2926,129,5,12,5,17,Neutro,#VamosSeleccion,254,2283,17,20,0.0669
2927,363,11,23,4,11,Neutro,#Campeones,264,2929,35,6,0.1326
2928,84,10,21,2,13,Neutro,#Campeones,435,5775,60,17,0.1379
2929,137,1,1,3,9,Negativo,#RumboAlMundial,97,1322,12,8,0.1237
2930,317,1,3,1,1,Positivo,#GoleoElEquipo,830,7575,149,45,0.1795
2931,309,1,3,5,3,Negativo,#Campeones,621,5912,127,17,0.2045
2932,48,4,10,1,15,Neutro,#FutbolTotal,94,1382,6,3,0.0638
2933,133,8,18,2,14,Negativo,#VamosSeleccion,42,603,9,2,0.2143
2934,70,5,12,1,13,Positivo,#Mundial2026,181,1911,10,7,0.0552
2935,225,5,11,1,17,Negativo,#Campeones,205,2253,26,8,0.1268
2936,4,1,2,1,1,Neutro,#GoleoElEquipo,15,155,3,2,0.2
2937,21,13,27,4,6,Positivo,#Campeones,72,720,8,9,0.1111
2938,245,8,18,5,14,Positivo,#FutbolTotal,431,3527,81,38,0.1879
2939,163,9,19,2,4,Negativo,#Mundial2026,215,3193,36,26,0.1674
2940,4,14,29,2,11,Neutro,#Campeones,72,1057,11,8,0.1528
2941,301,9,20,4,8,Positivo,#FutbolTotal,90,1020,5,2,0.0556
2942,135,11,24,3,16,Neutro,#FutbolTotal,17,169,1,2,0.0588
2943,49,7,16,4,18,Positivo,#VamosSeleccion,286,2587,40,35,0.1399
2944,258,5,11,5,10,Neutro,#Mundial2026,245,3089,49,22,0.2
2945,290,1,1,2,3,Negativo,#Mundial2026,351,4768,85,19,0.2422
